episode_id,category,person,role,credited
S20-E10,Animation Department,Manny DeGuzman,character layout artist,true
S20-E15,Animation Department,Manny DeGuzman,character layout artist,true
S20-E20,Animation Department,Manny DeGuzman,character layout artist,true
S20-E21,Animation Department,Manny DeGuzman,character layout artist,true
S20-E3,Animation Department,Mark Ervin,character layout artist,true
S20-E7,Animation Department,Mark Ervin,character layout artist,true
S20-E10,Animation Department,Mark Ervin,character layout artist,true
S20-E13,Animation Department,Mark Ervin,character layout artist,true
S20-E6,Animation Department,Mary Orario-Natale,character layout artist,true
S20-E7,Animation Department,Mary Orario-Natale,character layout artist,true
S20-E9,Animation Department,Mary Orario-Natale,character layout artist,true
S20-E13,Animation Department,Mary Orario-Natale,character layout artist,true
S20-E14,Animation Department,Mary Orario-Natale,character layout artist,true
S20-E16,Animation Department,Mary Orario-Natale,character layout artist,true
S20-E8,Animation Department,Matthew Faughnan,character layout artist,true
S20-E5,Animation Department,Matthew Herbert,character layout artist,true
S20-E7,Animation Department,Matthew Herbert,character layout artist,true
S20-E13,Animation Department,Matthew Herbert,character layout artist,true
S20-E12,Animation Department,Matthew Schofield,character layout artist,true
S20-E13,Animation Department,Matthew Schofield,character layout artist,true
S20-E14,Animation Department,Matthew Schofield,character layout artist,true
S20-E10,Animation Department,Melody Severns,character layout artist,true
S20-E15,Animation Department,Melody Severns,character layout artist,true
S20-E1,Animation Department,Michael Ludy,character layout artist,true
S20-E8,Animation Department,Michael Ludy,character layout artist,true
S20-E5,Animation Department,Mike Morris,character layout artist,true
S20-E8,Animation Department,Mike Morris,character layout artist,true
S20-E12,Animation Department,Mike Morris,character layout artist,true
S20-E13,Animation Department,Mike Morris,character layout artist,true
S20-E1,Animation Department,Natasha Wicke,character layout artist,true
S20-E11,Animation Department,Natasha Wicke,character layout artist,true
S20-E16,Animation Department,Natasha Wicke,character layout artist,true
S20-E20,Animation Department,Natasha Wicke,character layout artist,true
S20-E4,Animation Department,Norman P. Auble,character layout artist,true
S20-E5,Animation Department,Norman P. Auble,character layout artist,true
S20-E8,Animation Department,Norman P. Auble,character layout artist,true
S20-E10,Animation Department,Norman P. Auble,character layout artist,true
S20-E11,Animation Department,Norman P. Auble,character layout artist,true
S20-E13,Animation Department,Norman P. Auble,character layout artist,true
S20-E17,Animation Department,Norman P. Auble,character layout artist,true
S20-E3,Animation Department,Orlando Baeza,character layout artist,true
S20-E15,Animation Department,Orlando Baeza,character layout artist,true
S20-E19,Animation Department,Orlando Distor,character layout artist,true
S20-E1,Animation Department,Orlando Gumatay,character layout artist,true
